Time,Rla,Rlo,RCPI,DistanceDelta(m),TimeDelta(s),Speed(km/h)
16:11:30,37.4063612,127.102829,144,0.0,1.0,0.0
16:11:31,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:32,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:33,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:34,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:35,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:36,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:37,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:38,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:39,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:40,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:41,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:42,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:43,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:44,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:45,37.4063612,127.102829,140,0.0,1.0,0.0
16:11:46,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:47,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:48,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:49,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:50,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:51,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:52,37.4063612,127.102829,144,0.0,1.0,0.0
16:11:53,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:54,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:55,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:11:57,37.4063612,127.102829,142,0.0,1.0,0.0
16:11:58,37.4063612,127.102829,144,0.0,1.0,0.0
16:11:59,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:00,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:01,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:02,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:04,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:05,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:06,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:07,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:08,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:09,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:10,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:11,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:12,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:13,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:14,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:15,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:16,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:17,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:19,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:20,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:22,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:23,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:25,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:26,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:27,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:28,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:29,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:30,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:31,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:32,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:33,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:36,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:37,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:38,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:39,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:40,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:41,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:42,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:43,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:46,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:47,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:49,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:50,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:51,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:12:53,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:54,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:55,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:56,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:57,37.4063612,127.102829,142,0.0,1.0,0.0
16:12:58,37.4063612,127.102829,144,0.0,1.0,0.0
16:12:59,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:00,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:01,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:02,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:03,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:04,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:05,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:06,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:07,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:08,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:09,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:10,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:13,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:14,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:16,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:19,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:20,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:21,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:22,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:26,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:27,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:28,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:30,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:31,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:32,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:33,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:37,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:38,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:39,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:41,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:46,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:48,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:51,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:52,37.4063612,127.102829,144,0.0,1.0,0.0
16:13:53,37.4063612,127.102829,142,0.0,1.0,0.0
16:13:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:13:59,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:00,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:01,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:02,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:04,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:05,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:06,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:07,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:08,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:09,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:10,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:13,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:14,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:16,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:19,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:20,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:22,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:26,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:27,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:28,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:30,37.4063612,127.102829,144,0.0,1.0,0.0
16:14:31,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:32,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:33,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:37,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:38,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:39,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:41,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:46,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:51,37.4063612,127.102829,142,0.0,1.0,0.0
16:14:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:53,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:14:59,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:00,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:01,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:02,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:04,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:05,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:06,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:07,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:08,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:09,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:10,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:13,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:14,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:16,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:19,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:20,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:22,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:26,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:27,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:28,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:30,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:31,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:32,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:33,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:37,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:38,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:39,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:41,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:46,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:51,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:53,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:15:59,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:00,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:01,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:02,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:04,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:05,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:06,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:07,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:08,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:09,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:10,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:13,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:14,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:16,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:19,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:20,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:22,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:26,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:27,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:28,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:30,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:31,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:32,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:33,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:37,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:38,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:39,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:41,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:46,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:51,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:53,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:16:59,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:00,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:01,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:02,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:04,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:05,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:06,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:07,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:08,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:09,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:10,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:13,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:14,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:16,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:19,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:20,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:22,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:26,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:27,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:28,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:30,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:31,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:32,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:33,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:37,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:38,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:39,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:41,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:46,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:51,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:53,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:17:59,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:00,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:01,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:02,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:03,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:04,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:05,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:06,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:07,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:08,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:09,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:10,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:11,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:12,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:13,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:14,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:15,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:16,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:17,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:18,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:19,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:20,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:21,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:22,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:23,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:24,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:25,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:26,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:27,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:28,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:29,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:30,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:31,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:32,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:33,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:34,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:35,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:36,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:37,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:38,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:39,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:40,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:41,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:42,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:43,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:44,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:45,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:46,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:47,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:48,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:49,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:50,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:51,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:52,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:53,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:54,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:55,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:56,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:57,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:58,37.4063612,127.102829,172,0.0,1.0,0.0
16:18:59,37.4063612,127.102829,172,0.0,1.0,0.0
